source_row_id,product_id,product_name_raw,product_name_clean,product_group_id,duplicate_sku_flag,sku_count,formulation_id,component_index,component_name,formula_hash,ingredient_order,ingredient_raw,ingredient_name_clean,canonical_name,ingredient_code,canonical_english_name,cas_no,mapping_status,mapping_source,concentration_raw,concentration_value,concentration_unit_original,concentration_ppm,has_declared_concentration,tokenizer_method,parse_coverage_ratio
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,15,티트리잎오일,티트리잎오일,티트리잎오일,,Melaleuca Alternifolia (Tea Tree) Leaf Oil,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,16,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,17,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,,Polymethylsilsesquioxane,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,18,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,19,트로메타민,트로메타민,트로메타민,,Tromethamine,77-86-1,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,20,솔비탄아이소스테아레이트,솔비탄아이소스테아레이트,솔비탄아이소스테아레이트,,Sorbitan Isostearate,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,21,마데카소사이드,마데카소사이드,마데카소사이드,,Madecassoside,34540-22-2,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,22,토코페롤,토코페롤,토코페롤,,Tocopherol,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,23,에틸헥실글리세린,에틸헥실글리세린,에틸헥실글리세린,,Ethylhexylglycerin,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
2,A000000192782,[1+1/1등 모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획,에스네이처 아쿠아 스쿠알란 수분크림,PG_64a00c4a4bbe8e3b,1,2,00002_F01,1,PRIMARY,291ce8b9d688d013d79f9d5c2a9994d2d5e1d650699e9dba7e254d51f3dd20cd,1,정제수,정제수,정제수,,"Water,Aqua",,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
