thema,canonical_name,제품에_함유된_개수,테마별_전체_제품수,함유비율
탄력·주름·안티에이징,레스베라트롤,2,45,0.044
탄력·주름·안티에이징,왕귤껍질오일,2,45,0.044
탄력·주름·안티에이징,센티드제라늄꽃오일,2,45,0.044
탄력·주름·안티에이징,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,2,45,0.044
탄력·주름·안티에이징,아세틸글루타민,2,45,0.044
탄력·주름·안티에이징,흑효모발효물,2,45,0.044
탄력·주름·안티에이징,효모발효여과물,2,45,0.044
탄력·주름·안티에이징,하이드롤라이즈드글라이코사미노글리칸,2,45,0.044
탄력·주름·안티에이징,4-터피네올,2,45,0.044
탄력·주름·안티에이징,솔비톨,2,45,0.044
탄력·주름·안티에이징,다발방패버섯추출물,2,45,0.044
탄력·주름·안티에이징,효모발효용해여과물,2,45,0.044
탄력·주름·안티에이징,다이포타슘포스페이트,2,45,0.044
탄력·주름·안티에이징,바쿠치올,2,45,0.044
탄력·주름·안티에이징,소듐피씨에이,2,45,0.044
탄력·주름·안티에이징,다이카프릴릴카보네이트,2,45,0.044
탄력·주름·안티에이징,시트로넬올,2,45,0.044
탄력·주름·안티에이징,카카오추출물,2,45,0.044
탄력·주름·안티에이징,다이펩타이드-2,2,45,0.044
탄력·주름·안티에이징,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,2,45,0.044
탄력·주름·안티에이징,포타슘솔베이트,2,45,0.044
탄력·주름·안티에이징,하이드롤라이즈드소듐디엔에이,2,45,0.044
탄력·주름·안티에이징,폴리솔베이트20,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드스클레로튬검,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드콜라겐추출물,1,45,0.022
탄력·주름·안티에이징,알간나무커넬오일,1,45,0.022
탄력·주름·안티에이징,오리스뿌리추출물,1,45,0.022
탄력·주름·안티에이징,멜론추출물,1,45,0.022
탄력·주름·안티에이징,서양송악잎/줄기추출물,1,45,0.022
탄력·주름·안티에이징,연어알추출물,1,45,0.022
탄력·주름·안티에이징,서양배추출물,1,45,0.022
탄력·주름·안티에이징,티옥틱애씨드,1,45,0.022
탄력·주름·안티에이징,우엉뿌리추출물,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-2다이폴리하이드록시스테아레이트,1,45,0.022
탄력·주름·안티에이징,하이드록시시트로넬알,1,45,0.022
탄력·주름·안티에이징,벤질살리실레이트,1,45,0.022
탄력·주름·안티에이징,카라멜,1,45,0.022
탄력·주름·안티에이징,아르간커넬오일,1,45,0.022
탄력·주름·안티에이징,프로폴리스추출물,1,45,0.022
탄력·주름·안티에이징,달팽이점액여과물,1,45,0.022
탄력·주름·안티에이징,진주가루,1,45,0.022
탄력·주름·안티에이징,이눌린라우릴카바메이트,1,45,0.022
탄력·주름·안티에이징,진흙버섯추출물,1,45,0.022
탄력·주름·안티에이징,카바카바잎/뿌리/줄기추출물,1,45,0.022
탄력·주름·안티에이징,소듐설파이트,1,45,0.022
탄력·주름·안티에이징,토코트라이엔올,1,45,0.022
탄력·주름·안티에이징,폴리실리콘-11,1,45,0.022
탄력·주름·안티에이징,쌀겨왁스,1,45,0.022
탄력·주름·안티에이징,비에이치티,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드호호바에스터,1,45,0.022
탄력·주름·안티에이징,하이드로제네이티드채종유,1,45,0.022
탄력·주름·안티에이징,카페일글루코오스,1,45,0.022
탄력·주름·안티에이징,마트리카리아꽃오일,1,45,0.022
탄력·주름·안티에이징,마요라나잎추출물,1,45,0.022
탄력·주름·안티에이징,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트,1,45,0.022
탄력·주름·안티에이징,산양삼추출물,1,45,0.022
탄력·주름·안티에이징,로즈마리추출물,1,45,0.022
탄력·주름·안티에이징,헥사펩타이드-11,1,45,0.022
탄력·주름·안티에이징,파이틱애씨드,1,45,0.022
탄력·주름·안티에이징,C13-14아이소알케인,1,45,0.022
탄력·주름·안티에이징,폴리엡실론-라이신,1,45,0.022
탄력·주름·안티에이징,폴리아크릴아마이드,1,45,0.022
탄력·주름·안티에이징,암모늄폴리아크릴로일다이메틸타우레이트,1,45,0.022
탄력·주름·안티에이징,변성알코올,1,45,0.022
탄력·주름·안티에이징,라우레스-7,1,45,0.022
탄력·주름·안티에이징,아이소프로필아이소스테아레이트,1,45,0.022
탄력·주름·안티에이징,갈랑가갈랑갈잎추출물,1,45,0.022
탄력·주름·안티에이징,레드신코나나무껍질추출물,1,45,0.022
탄력·주름·안티에이징,샤프란꽃추출물,1,45,0.022
탄력·주름·안티에이징,매듭풀추출물,1,45,0.022
탄력·주름·안티에이징,아모다이메티콘,1,45,0.022
탄력·주름·안티에이징,테트라메틸아세틸옥타하이드로나프탈렌,1,45,0.022
탄력·주름·안티에이징,t-부틸알코올,1,45,0.022
탄력·주름·안티에이징,마누카잎추출물,1,45,0.022
탄력·주름·안티에이징,쿠마린,1,45,0.022
탄력·주름·안티에이징,데사미도콜라겐,1,45,0.022
탄력·주름·안티에이징,회향씨추출물,1,45,0.022
탄력·주름·안티에이징,터피네올,1,45,0.022
탄력·주름·안티에이징,소두구씨추출물,1,45,0.022
탄력·주름·안티에이징,캐스터오일/아이피디아이코폴리머,1,45,0.022
탄력·주름·안티에이징,티트리잎오일,1,45,0.022
탄력·주름·안티에이징,레몬그라스추출물,1,45,0.022
탄력·주름·안티에이징,콘민트추출물,1,45,0.022
탄력·주름·안티에이징,유칼립투스잎추출물,1,45,0.022
탄력·주름·안티에이징,고수추출물,1,45,0.022
탄력·주름·안티에이징,아텔로콜라겐,1,45,0.022
탄력·주름·안티에이징,프로콜라겐,1,45,0.022
탄력·주름·안티에이징,탄닉애씨드,1,45,0.022
탄력·주름·안티에이징,대왕소나무잎추출물,1,45,0.022
탄력·주름·안티에이징,글루코노락톤,1,45,0.022
탄력·주름·안티에이징,칡뿌리추출물,1,45,0.022
탄력·주름·안티에이징,하이드록시프로필사이클로덱스트린,1,45,0.022
탄력·주름·안티에이징,달맞이꽃꽃추출물,1,45,0.022
탄력·주름·안티에이징,글라이코사미노글리칸,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드콩단백질,1,45,0.022
탄력·주름·안티에이징,칼메그추출물,1,45,0.022
탄력·주름·안티에이징,포트마리골드꽃추출물,1,45,0.022
탄력·주름·안티에이징,라우릴글루코사이드,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-6라우레이트,1,45,0.022
탄력·주름·안티에이징,다이에톡시에틸석시네이트,1,45,0.022
탄력·주름·안티에이징,제인,1,45,0.022
탄력·주름·안티에이징,글리세릴올리에이트,1,45,0.022
탄력·주름·안티에이징,소듐메타포스페이트,1,45,0.022
탄력·주름·안티에이징,다이메틸아이소소바이드,1,45,0.022
탄력·주름·안티에이징,하이드록시피나콜론레티노에이트,1,45,0.022
탄력·주름·안티에이징,미리스틸글루코사이드,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-6카프릴레이트,1,45,0.022
탄력·주름·안티에이징,소듐트라이메타포스페이트,1,45,0.022
탄력·주름·안티에이징,병풀잎수,1,45,0.022
탄력·주름·안티에이징,펙틴,1,45,0.022
탄력·주름·안티에이징,풀루란,1,45,0.022
탄력·주름·안티에이징,한련초잎추출물,1,45,0.022
탄력·주름·안티에이징,스테아릴다이메티콘,1,45,0.022
탄력·주름·안티에이징,옥타데센,1,45,0.022
탄력·주름·안티에이징,칸데릴라왁스,1,45,0.022
탄력·주름·안티에이징,팔미토일트라이펩타이드-38,1,45,0.022
탄력·주름·안티에이징,콜라겐수,1,45,0.022
탄력·주름·안티에이징,엘라스틴,1,45,0.022
탄력·주름·안티에이징,수용성엘라스틴,1,45,0.022
탄력·주름·안티에이징,실란트라이올,1,45,0.022
탄력·주름·안티에이징,펜타펩타이드-4,1,45,0.022
탄력·주름·안티에이징,알지닉애씨드,1,45,0.022
탄력·주름·안티에이징,다이머다이리놀레일다이머다이리놀리에이트,1,45,0.022
탄력·주름·안티에이징,헥사펩타이드-12,1,45,0.022
탄력·주름·안티에이징,미네랄워터,1,45,0.022
탄력·주름·안티에이징,지모뿌리추출물,1,45,0.022
탄력·주름·안티에이징,아나토씨오일,1,45,0.022
탄력·주름·안티에이징,레티닐팔미테이트,1,45,0.022
탄력·주름·안티에이징,클레리오일,1,45,0.022
탄력·주름·안티에이징,카카오씨추출물,1,45,0.022
탄력·주름·안티에이징,살비아오일,1,45,0.022
탄력·주름·안티에이징,타피오카전분,1,45,0.022
탄력·주름·안티에이징,알루미늄수크로오스옥타설페이트,1,45,0.022
탄력·주름·안티에이징,솔비탄세스퀴올리에이트,1,45,0.022
탄력·주름·안티에이징,소듐서팩틴,1,45,0.022
탄력·주름·안티에이징,불가리스쑥오일,1,45,0.022
탄력·주름·안티에이징,편백오일,1,45,0.022
탄력·주름·안티에이징,바질오일,1,45,0.022
탄력·주름·안티에이징,헵틸운데실레네이트,1,45,0.022
탄력·주름·안티에이징,실리카다이메틸실릴레이트,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트,1,45,0.022
탄력·주름·안티에이징,메틸메타크릴레이트/아크릴로나이트릴코폴리머,1,45,0.022
탄력·주름·안티에이징,폴리메틸메타크릴레이트,1,45,0.022
탄력·주름·안티에이징,코질메틸렌다이옥시신나메이트,1,45,0.022
탄력·주름·안티에이징,콩폴리펩타이드,1,45,0.022
탄력·주름·안티에이징,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,1,45,0.022
탄력·주름·안티에이징,하이드로제네이티드캐스터오일다이머다이리놀레에이트,1,45,0.022
탄력·주름·안티에이징,다이아이소스테아로일폴리글리세릴-3다이머다이리놀리에이트,1,45,0.022
탄력·주름·안티에이징,베헤네스-25,1,45,0.022
탄력·주름·안티에이징,필리핀오렌지전초오일,1,45,0.022
탄력·주름·안티에이징,세드랏껍질오일,1,45,0.022
탄력·주름·안티에이징,클로렐라발효물,1,45,0.022
탄력·주름·안티에이징,하이드록시데실유비퀴논,1,45,0.022
탄력·주름·안티에이징,에스에이치-폴리펩타이드-3,1,45,0.022
탄력·주름·안티에이징,에스에이치-폴리펩타이드-1,1,45,0.022
탄력·주름·안티에이징,오조케라이트,1,45,0.022
탄력·주름·안티에이징,에스에이치-올리고펩타이드-2,1,45,0.022
탄력·주름·안티에이징,에스에이치-폴리펩타이드-22,1,45,0.022
탄력·주름·안티에이징,자몽껍질오일,1,45,0.022
탄력·주름·안티에이징,장미꽃오일,1,45,0.022
탄력·주름·안티에이징,커먼자스민오일,1,45,0.022
탄력·주름·안티에이징,쓴쑥추출물,1,45,0.022
탄력·주름·안티에이징,연필향나무목부오일,1,45,0.022
탄력·주름·안티에이징,글라이코젠,1,45,0.022
탄력·주름·안티에이징,필리핀오렌지껍질오일,1,45,0.022
탄력·주름·안티에이징,아스코빌아시아테이트,1,45,0.022
탄력·주름·안티에이징,발삼코파이바수지,1,45,0.022
탄력·주름·안티에이징,갈바눔수지오일,1,45,0.022
탄력·주름·안티에이징,안하이드로자일리톨,1,45,0.022
탄력·주름·안티에이징,글라이코리피드,1,45,0.022
탄력·주름·안티에이징,C12-13파레스-9,1,45,0.022
탄력·주름·안티에이징,사이클로덱스트린,1,45,0.022
탄력·주름·안티에이징,마카뿌리추출물,1,45,0.022
탄력·주름·안티에이징,바닐라열매추출물,1,45,0.022
탄력·주름·안티에이징,에톡시다이글라이콜,1,45,0.022
탄력·주름·안티에이징,아틀라스시다나무껍질오일,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-6다이스테아레이트,1,45,0.022
탄력·주름·안티에이징,오렌지오일,1,45,0.022
탄력·주름·안티에이징,라케모사승마뿌리추출물,1,45,0.022
탄력·주름·안티에이징,소듐라우레이트,1,45,0.022
탄력·주름·안티에이징,타우린,1,45,0.022
탄력·주름·안티에이징,시트랄,1,45,0.022
탄력·주름·안티에이징,리씨열매오일,1,45,0.022
탄력·주름·안티에이징,마카다미아씨오일,1,45,0.022
탄력·주름·안티에이징,자일리틸글루코사이드,1,45,0.022
탄력·주름·안티에이징,병풀오일,1,45,0.022
탄력·주름·안티에이징,병풀폴리펩타이드,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-3비즈왁스,1,45,0.022
탄력·주름·안티에이징,병풀아미노산,1,45,0.022
탄력·주름·안티에이징,흰무늬엉겅퀴추출물,1,45,0.022
탄력·주름·안티에이징,마텔오일,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드병풀추출물,1,45,0.022
탄력·주름·안티에이징,병풀단백질추출물,1,45,0.022
탄력·주름·안티에이징,소듐글루코네이트,1,45,0.022
탄력·주름·안티에이징,아세틸헵타펩타이드-4,1,45,0.022
탄력·주름·안티에이징,암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머,1,45,0.022
탄력·주름·안티에이징,이노시톨,1,45,0.022
탄력·주름·안티에이징,C30-45알킬세테아릴다이메티콘크로스폴리머,1,45,0.022
탄력·주름·안티에이징,합성왁스,1,45,0.022
탄력·주름·안티에이징,다이올레오일피지-트라이모늄클로라이드,1,45,0.022
탄력·주름·안티에이징,올리브오일데실에스터,1,45,0.022
탄력·주름·안티에이징,비터오렌지꽃추출물,1,45,0.022
탄력·주름·안티에이징,측백나무추출물,1,45,0.022
탄력·주름·안티에이징,폴리락틱애씨드,1,45,0.022
탄력·주름·안티에이징,로즈마리잎추출물,1,45,0.022
탄력·주름·안티에이징,풍선덩굴꽃/잎/덩굴추출물,1,45,0.022
탄력·주름·안티에이징,카카오씨버터,1,45,0.022
탄력·주름·안티에이징,양까막까치밥나무씨오일,1,45,0.022
탄력·주름·안티에이징,메나다이온,1,45,0.022
탄력·주름·안티에이징,씨솔트,1,45,0.022
탄력·주름·안티에이징,벤토나이트,1,45,0.022
탄력·주름·안티에이징,사이클로헥실글리세린,1,45,0.022
탄력·주름·안티에이징,해바라기씨오일불검화물,1,45,0.022
탄력·주름·안티에이징,망고씨버터,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-10다이아이소스테아레이트,1,45,0.022
탄력·주름·안티에이징,알파-아이소메틸아이오논,1,45,0.022
탄력·주름·안티에이징,사과씨오일,1,45,0.022
탄력·주름·안티에이징,소이아미노아미드,1,45,0.022
탄력·주름·안티에이징,벤질벤조에이트,1,45,0.022
탄력·주름·안티에이징,육계나무껍질추출물,1,45,0.022
탄력·주름·안티에이징,멕시칸주니퍼오일,1,45,0.022
탄력·주름·안티에이징,마조람잎오일,1,45,0.022
탄력·주름·안티에이징,오레가노잎추출물,1,45,0.022
탄력·주름·안티에이징,락토바실러스/콩발효추출물,1,45,0.022
탄력·주름·안티에이징,소듐시트레이트,1,45,0.022
탄력·주름·안티에이징,클로헥시딘다이글루코네이트,1,45,0.022
탄력·주름·안티에이징,효모발효추출물,1,45,0.022
탄력·주름·안티에이징,트라넥사믹애씨드,1,45,0.022
탄력·주름·안티에이징,비사보롤,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-2스테아레이트,1,45,0.022
탄력·주름·안티에이징,글리세릴스테아레이트시트레이트,1,45,0.022
탄력·주름·안티에이징,스테아레스-20,1,45,0.022
탄력·주름·안티에이징,황금추출물,1,45,0.022
탄력·주름·안티에이징,팔미토일에스에이치-트라이펩타이드-3아마이드,1,45,0.022
탄력·주름·안티에이징,니코티노일다이펩타이드-23,1,45,0.022
탄력·주름·안티에이징,헤스페리딘메틸칼콘,1,45,0.022
탄력·주름·안티에이징,흰버드나무껍질추출물,1,45,0.022
탄력·주름·안티에이징,폴리글리세릴-3다이스테아레이트,1,45,0.022
탄력·주름·안티에이징,수크로오스스테아레이트,1,45,0.022
탄력·주름·안티에이징,네오펜틸글라이콜다이에틸헥사노에이트,1,45,0.022
탄력·주름·안티에이징,글라이콜스테아레이트에스이,1,45,0.022
탄력·주름·안티에이징,하이드로제네이티드포스파티딜콜린,1,45,0.022
탄력·주름·안티에이징,스위트아몬드오일,1,45,0.022
탄력·주름·안티에이징,하이드록시프로필비스팔미타마이드엠이에이,1,45,0.022
탄력·주름·안티에이징,올레아놀릭애씨드,1,45,0.022
탄력·주름·안티에이징,비스-하이드록시에톡시프로필다이메티콘,1,45,0.022
탄력·주름·안티에이징,아크릴레이트/암모늄메타크릴레이트코폴리머,1,45,0.022
탄력·주름·안티에이징,만니톨,1,45,0.022
탄력·주름·안티에이징,호호바씨오일,1,45,0.022
탄력·주름·안티에이징,하이드롤라이즈드익스텐신,1,45,0.022
탄력·주름·안티에이징,유칼립투스잎오일,1,45,0.022
탄력·주름·안티에이징,피토스테릴마카다미에이트,1,45,0.022
탄력·주름·안티에이징,에틸헥실스테아레이트,1,45,0.022
탄력·주름·안티에이징,살비아추출물,1,45,0.022
탄력·주름·안티에이징,"2,3-부탄다이올",1,45,0.022
탄력·주름·안티에이징,C12-18애씨드트라이글리세라이드,1,45,0.022
탄력·주름·안티에이징,오레가노추출물,1,45,0.022
탄력·주름·안티에이징,트리스(테트라메틸하이드록시피페리딘올)시트레이트,1,45,0.022
탄력·주름·안티에이징,마트리카리아추출물,1,45,0.022
탄력·주름·안티에이징,프렌치로즈꽃추출물,1,45,0.022
탄력·주름·안티에이징,카카두플럼추출물,1,45,0.022
탄력·주름·안티에이징,다이펩타이드-4,1,45,0.022
탄력·주름·안티에이징,락틱애씨드,1,45,0.022
탄력·주름·안티에이징,C18-36애씨드트라이글리세라이드,1,45,0.022
탄력·주름·안티에이징,푸마릭애씨드,1,45,0.022
탄력·주름·안티에이징,페룰릭애씨드,1,45,0.022
탄력·주름·안티에이징,스쿠알렌,1,45,0.022
탄력·주름·안티에이징,소듐벤조에이트,1,45,0.022
탄력·주름·안티에이징,스테비아잎/줄기추출물,1,45,0.022
탄력·주름·안티에이징,덱스판테놀,1,45,0.022
탄력·주름·안티에이징,사플라워오일/팜오일아미노프로판다이올에스터,1,45,0.022
탄력·주름·안티에이징,포타슘세틸포스페이트,1,45,0.022
탄력·주름·안티에이징,온천수,1,45,0.022
탄력·주름·안티에이징,펜타에리스리틸다이스테아레이트,1,45,0.022
탄력·주름·안티에이징,글리세릴베헤네이트,1,45,0.022
탄력·주름·안티에이징,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,1,45,0.022
탄력·주름·안티에이징,아데닌,1,45,0.022
탄력·주름·안티에이징,사이토신,1,45,0.022
탄력·주름·안티에이징,달맞이꽃오일,1,45,0.022
탄력·주름·안티에이징,구아닌,1,45,0.022
탄력·주름·안티에이징,티민,1,45,0.022
탄력·주름·안티에이징,마트리카리아꽃추출물,1,45,0.022
탄력·주름·안티에이징,체이스트트리추출물,1,45,0.022
탄력·주름·안티에이징,아세틸헥사타이드-8,1,45,0.022
탄력·주름·안티에이징,트라이데세스-6,1,45,0.022
탄력·주름·안티에이징,우라실,1,45,0.022
탄력·주름·안티에이징,포트마리골드꽃오일,1,45,0.022
탄력·주름·안티에이징,올레라케아아크멜라추출물,1,45,0.022
탄력·주름·안티에이징,헬리크리숨 스토에카스추출물,1,45,0.022
탄력·주름·안티에이징,올리고펩타이드-1,1,45,0.022
탄력·주름·안티에이징,에델바이스캘러스배양추출물,1,45,0.022
탄력·주름·안티에이징,하이드록시에틸우레아,1,45,0.022
탄력·주름·안티에이징,라우릴알코올,1,45,0.022
탄력·주름·안티에이징,동백나무씨오일,1,45,0.022
탄력·주름·안티에이징,피씨에이,1,45,0.022
탄력·주름·안티에이징,아보카도오일,1,45,0.022
탄력·주름·안티에이징,에스에이치-올리고펩타이드-32에스피,1,45,0.022
탄력·주름·안티에이징,타임잎추출물,1,45,0.022
탄력·주름·안티에이징,미리스틸알코올,1,45,0.022
탄력·주름·안티에이징,폴스애플민트잎추출물,1,45,0.022
피지·모공·트러블,정제수,35,35,1.0
피지·모공·트러블,글리세린,34,35,0.971
피지·모공·트러블,부틸렌글라이콜,30,35,0.857
피지·모공·트러블,"1,2-헥산다이올",29,35,0.829
피지·모공·트러블,나이아신아마이드,25,35,0.714
피지·모공·트러블,에틸헥실글리세린,24,35,0.686
피지·모공·트러블,판테놀,22,35,0.629
피지·모공·트러블,하이드로제네이티드레시틴,21,35,0.6
피지·모공·트러블,토코페롤,20,35,0.571
피지·모공·트러블,세라마이드엔피,19,35,0.543
피지·모공·트러블,소듐하이알루로네이트,18,35,0.514
피지·모공·트러블,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,18,35,0.514
피지·모공·트러블,아데노신,17,35,0.486
피지·모공·트러블,펜틸렌글라이콜,17,35,0.486
피지·모공·트러블,다이소듐이디티에이,16,35,0.457
피지·모공·트러블,알란토인,16,35,0.457
피지·모공·트러블,다이프로필렌글라이콜,16,35,0.457
피지·모공·트러블,스쿠알란,16,35,0.457
피지·모공·트러블,카프릴릭/카프릭트라이글리세라이드,16,35,0.457
피지·모공·트러블,잔탄검,15,35,0.429
피지·모공·트러블,프로판다이올,14,35,0.4
피지·모공·트러블,트로메타민,14,35,0.4
피지·모공·트러블,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,14,35,0.4
피지·모공·트러블,솔비탄올리베이트,13,35,0.371
피지·모공·트러블,병풀추출물,13,35,0.371
피지·모공·트러블,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,13,35,0.371
피지·모공·트러블,세테아릴올리베이트,12,35,0.343
피지·모공·트러블,글리세릴스테아레이트,12,35,0.343
피지·모공·트러블,알지닌,11,35,0.314
피지·모공·트러블,카보머,11,35,0.314
피지·모공·트러블,솔비탄아이소스테아레이트,10,35,0.286
피지·모공·트러블,향료,10,35,0.286
피지·모공·트러블,하이드로제네이티드폴리데센,9,35,0.257
피지·모공·트러블,아시아틱애씨드,9,35,0.257
피지·모공·트러블,마데카식애씨드,9,35,0.257
피지·모공·트러블,아시아티코사이드,9,35,0.257
피지·모공·트러블,세테아릴알코올,9,35,0.257
피지·모공·트러블,하이알루로닉애씨드,9,35,0.257
피지·모공·트러블,소듐하이알루로네이트크로스폴리머,8,35,0.229
피지·모공·트러블,마데카소사이드,8,35,0.229
피지·모공·트러블,폴리글리세릴-10라우레이트,8,35,0.229
피지·모공·트러블,다이포타슘글리시리제이트,8,35,0.229
피지·모공·트러블,하이드롤라이즈드하이알루로닉애씨드,8,35,0.229
피지·모공·트러블,세틸에틸헥사노에이트,7,35,0.2
피지·모공·트러블,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,7,35,0.2
피지·모공·트러블,실리카,7,35,0.2
피지·모공·트러블,다이카프릴릴카보네이트,7,35,0.2
피지·모공·트러블,다이카프릴릴에터,7,35,0.2
피지·모공·트러블,시트릭애씨드,7,35,0.2
피지·모공·트러블,해바라기씨오일,7,35,0.2
피지·모공·트러블,치자추출물,6,35,0.171
피지·모공·트러블,덱스트린,6,35,0.171
피지·모공·트러블,하이드록시아세토페논,6,35,0.171
피지·모공·트러블,스테아릭애씨드,6,35,0.171
피지·모공·트러블,베헤닐알코올,6,35,0.171
피지·모공·트러블,하이드로제네이티드폴리(C6-14올레핀),6,35,0.171
피지·모공·트러블,하이드로제네이티드폴리아이소부텐,6,35,0.171
피지·모공·트러블,다이메티콘,6,35,0.171
피지·모공·트러블,프로필렌글라이콜,6,35,0.171
피지·모공·트러블,메틸프로판다이올,5,35,0.143
피지·모공·트러블,카프릴릴글라이콜,5,35,0.143
피지·모공·트러블,에틸헥실팔미테이트,5,35,0.143
피지·모공·트러블,비닐다이메티콘,5,35,0.143
피지·모공·트러블,글리세릴스테아레이트시트레이트,5,35,0.143
피지·모공·트러블,베타-글루칸,5,35,0.143
피지·모공·트러블,글루코오스,5,35,0.143
피지·모공·트러블,스테아릴알코올,5,35,0.143
피지·모공·트러블,레시틴,5,35,0.143
피지·모공·트러블,아라키딜글루코사이드,5,35,0.143
피지·모공·트러블,아라키딜알코올,5,35,0.143
피지·모공·트러블,베타인,5,35,0.143
피지·모공·트러블,녹차추출물,5,35,0.143
피지·모공·트러블,소듐아세틸레이티드하이알루로네이트,5,35,0.143
피지·모공·트러블,살리실릭애씨드,5,35,0.143
피지·모공·트러블,소듐카보머,4,35,0.114
피지·모공·트러블,피토스테롤,4,35,0.114
피지·모공·트러블,카프릴로일살리실릭애씨드,4,35,0.114
피지·모공·트러블,병풀꽃/잎/줄기추출물,4,35,0.114
피지·모공·트러블,에리스리톨,4,35,0.114
피지·모공·트러블,락토바실러스발효물,4,35,0.114
피지·모공·트러블,프룩토올리고사카라이드,4,35,0.114
피지·모공·트러블,소듐스테아로일글루타메이트,4,35,0.114
피지·모공·트러블,콜레스테롤,4,35,0.114
피지·모공·트러블,카프릴릴/카프릴글루코사이드,4,35,0.114
피지·모공·트러블,폴리글리세릴-3다이스테아레이트,4,35,0.114
피지·모공·트러블,하이드록시에틸셀룰로오스,4,35,0.114
피지·모공·트러블,폴리메틸실세스퀴옥세인,4,35,0.114
피지·모공·트러블,글리세릴카프릴레이트,4,35,0.114
피지·모공·트러블,팔미틱애씨드,4,35,0.114
피지·모공·트러블,하이드롤라이즈드콜라겐,4,35,0.114
피지·모공·트러블,트레할로오스,4,35,0.114
피지·모공·트러블,밤껍질추출물,4,35,0.114
피지·모공·트러블,잇꽃꽃추출물,4,35,0.114
피지·모공·트러블,에스에이치-올리고펩타이드-1,4,35,0.114
피지·모공·트러블,하이드롤라이즈드소듐하이알루로네이트,4,35,0.114
피지·모공·트러블,하이드록시프로필트라이모늄하이알루로네이트,4,35,0.114
피지·모공·트러블,당느릅나무뿌리추출물,4,35,0.114
피지·모공·트러블,세틸알코올,4,35,0.114
피지·모공·트러블,글루코노락톤,3,35,0.086
피지·모공·트러블,벤질글라이콜,3,35,0.086
피지·모공·트러블,폴리글루타믹애씨드,3,35,0.086
피지·모공·트러블,쑥잎추출물,3,35,0.086
피지·모공·트러블,트라이소듐에틸렌다이아민다이석시네이트,3,35,0.086
피지·모공·트러블,효모발효여과물,3,35,0.086
피지·모공·트러블,병풀뿌리추출물,3,35,0.086
피지·모공·트러블,솔비톨,3,35,0.086
피지·모공·트러블,다발방패버섯추출물,3,35,0.086
피지·모공·트러블,병풀잎추출물,3,35,0.086
피지·모공·트러블,포스파티딜콜린,3,35,0.086
피지·모공·트러블,칼슘판토테네이트,3,35,0.086
피지·모공·트러블,비피다발효여과물,3,35,0.086
피지·모공·트러블,트라이하이드록시스테아린,3,35,0.086
피지·모공·트러블,아이소도데케인,3,35,0.086
피지·모공·트러블,소듐파이테이트,3,35,0.086
피지·모공·트러블,폴리글리세릴-10스테아레이트,3,35,0.086
피지·모공·트러블,세라마이드이오피,3,35,0.086
피지·모공·트러블,메도우폼씨오일,3,35,0.086
피지·모공·트러블,세라마이드에이피,3,35,0.086
피지·모공·트러블,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,3,35,0.086
피지·모공·트러블,다이메티콘/비닐다이메티콘크로스폴리머,3,35,0.086
피지·모공·트러블,피토스핑고신,3,35,0.086
피지·모공·트러블,시어버터,3,35,0.086
피지·모공·트러블,"2,3-부탄다이올",3,35,0.086
피지·모공·트러블,메틸트라이메티콘,3,35,0.086
피지·모공·트러블,사코신,3,35,0.086
피지·모공·트러블,약모밀추출물,3,35,0.086
피지·모공·트러블,마카다미아씨오일,3,35,0.086
피지·모공·트러블,자일리톨,3,35,0.086
피지·모공·트러블,포도추출물,3,35,0.086
피지·모공·트러블,팔미토일트라이펩타이드-5,3,35,0.086
피지·모공·트러블,폴리아크릴레이트크로스폴리머-6,3,35,0.086
피지·모공·트러블,만니톨,3,35,0.086
피지·모공·트러블,토코페릴아세테이트,3,35,0.086
피지·모공·트러블,소듐폴리아크릴레이트,3,35,0.086
피지·모공·트러블,포타슘하이알루로네이트,3,35,0.086
